2024-02-13 21:59:16: Inserted: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen
2024-02-13 21:59:16: Inserted: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar
2024-02-13 21:59:16: Inserted: -XYp6w50XbZfS90YddS5ew, Soothr
2024-02-13 21:59:17: Inserted: e5wK3I_THzF4Ce_OgoSCQw, Mokyo
2024-02-13 21:59:17: Inserted: jjJc_CrkB2HodEinB6cWww, LoveMama
2024-02-13 21:59:17: Inserted: bZQryeTD6hIsT6lSUxzSSw, Hanoi House
2024-02-13 21:59:17: Inserted: FlZ1zdVEKWv7dwqm8Uw8-w, Raku
2024-02-13 21:59:17: Inserted: LMyvruexOQzzHQrAgbdqiA, Nowon East Village 
2024-02-13 21:59:17: Inserted: R7EGjHWw0tNheY6-ahH8fQ, Tuome
2024-02-13 21:59:17: Inserted: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY
2024-02-13 21:59:17: Inserted: iTj5T_jPYvznd1QTgs7NZw, Nai 
2024-02-13 21:59:17: Inserted: eQ4QUGvuHGBzsOrphsVc6A, Kimura
2024-02-13 21:59:17: Inserted: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar
2024-02-13 21:59:17: Inserted: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe
2024-02-13 21:59:17: Inserted: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar
2024-02-13 21:59:17: Inserted: W4hobe10Fy54MKqmLaObEg, Cafe Mogador
2024-02-13 21:59:17: Inserted: k5NAz3-goMXKoUqPfOZ1Hw, The Smith
2024-02-13 21:59:17: Inserted: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen
2024-02-13 21:59:17: Inserted: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo
2024-02-13 21:59:17: Inserted: rCpO-kMHljieU0geK0RJQw, Noreetuh
2024-02-13 21:59:17: Inserted: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House
2024-02-13 21:59:17: Inserted: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant
2024-02-13 21:59:18: Inserted: nMyot99PkX5iYCdxHoRJqQ, ARIARI
2024-02-13 21:59:18: Inserted: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village
2024-02-13 21:59:18: Inserted: zX8IF7oCbw1HrNaPmOBy-g, FERNS
2024-02-13 21:59:18: Inserted: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota
2024-02-13 21:59:18: Inserted: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French
2024-02-13 21:59:18: Inserted: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant
2024-02-13 21:59:18: Inserted: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde
2024-02-13 21:59:18: Inserted: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York
2024-02-13 21:59:18: Inserted: c_Kellz-oODKoNpcRbV24w, MONO+MONO
2024-02-13 21:59:18: Inserted: MGRo61aHFUeRlWhSbTv2NA, Sushi By M
2024-02-13 21:59:18: Inserted: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant
2024-02-13 21:59:18: Inserted: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company
2024-02-13 21:59:18: Inserted: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village
2024-02-13 21:59:18: Inserted: axqp3pGJXnTLgq2QrPyDyQ, Benemon
2024-02-13 21:59:18: Inserted: 7xV4gzrgaOgQYtPC3FBZig, Pylos
2024-02-13 21:59:18: Inserted: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's
2024-02-13 21:59:18: Inserted: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square
2024-02-13 21:59:18: Inserted: j8cKSxr6aQ8qTx23FLyyiA, The Wayland
2024-02-13 21:59:19: Inserted: FJepPR5CYRggxRwAjlqg6A, Bowery Road
2024-02-13 21:59:19: Inserted: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop
2024-02-13 21:59:20: Inserted: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club
2024-02-13 21:59:20: Inserted: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar
2024-02-13 21:59:20: Inserted: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto
2024-02-13 21:59:20: Inserted: 4FD0TAxe70nb3ngk3sXF9Q, Uluh
2024-02-13 21:59:20: Inserted: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East
2024-02-13 21:59:20: Inserted: 64olT1goXFQEATQO_oiSLg, The Gray Mare
2024-02-13 21:59:20: Inserted: qrydcGQpeDP_1oFvx3qOeg, Somtum Der
2024-02-13 21:59:20: Inserted: EBK0OkVMBg_n_KxAU_4DZg, Double Zero
2024-02-13 22:08:44: Abandoned: vpkUUhs6dCnGeD-Vz0D29Q, Sam Sunny, already inserted
2024-02-13 22:08:44: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-13 22:08:44: Abandoned: kIm0oeOaVfC9-2flLPVklA, Patrizia's Pizza and Pasta, already inserted
2024-02-13 22:08:44: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:08:44: Abandoned: h5WkewI6U7NjLB_n6WgdvQ, HandCraft Kitchen & Cocktails, already inserted
2024-02-13 22:08:44: Abandoned: Ur9wsKwGEDG2nT8t3jv8Ag, The Gem Saloon, already inserted
2024-02-13 22:08:44: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:08:44: Abandoned: hKkPlYmHoS9Nb_UbGGqx8A, Street Taco, already inserted
2024-02-13 22:08:44: Abandoned: xxE4sKeYJAuHdNm7WZlVOg, Banc Cafe, already inserted
2024-02-13 22:08:44: Abandoned: 1jAB_uaI8-P_wSqOo2S3KQ, Mazu Szechuan, already inserted
2024-02-13 22:08:44: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:08:44: Abandoned: 77llOAEwInvK-oC2AHZ4nQ, Coppola's East, already inserted
2024-02-13 22:08:44: Abandoned: nRO136GRieGtxz18uD61DA, Eleven Madison Park, already inserted
2024-02-13 22:08:44: Abandoned: JwCnSW-RQ7_DxvbzWNO1hA, Coletta, already inserted
2024-02-13 22:08:44: Abandoned: DW5SL9RM-kJnmRyYo4oEqg, Little Ruby's Murray Hill, already inserted
2024-02-13 22:08:44: Abandoned: stGcUKRbVS0H-Uv8DTVW4Q, The Factory 380, already inserted
2024-02-13 22:08:44: Abandoned: zRXMvxUX_rOliKZPpkWi_g, Valerie, already inserted
2024-02-13 22:08:44: Abandoned: WG639VkTjmK5dzydd1BBJA, Rubirosa, already inserted
2024-02-13 22:08:44: Abandoned: zV1_EFMN4VY7Rxpv7P-ajg, Sunflower - Gramercy, already inserted
2024-02-13 22:08:44: Abandoned: veq1Bl1DW3UWMekZJUsG1Q, Gramercy Tavern, already inserted
2024-02-13 22:08:45: Abandoned: CuwHhq1MKX5hm8YyxtqukQ, Shukette, already inserted
2024-02-13 22:08:45: Abandoned: HuUiXwo2rVKHZDwMeqNfQQ, Malii Gramercy, already inserted
2024-02-13 22:08:45: Abandoned: PGpCaNkB1meojnbgRmb2gQ, Buena Vista Restaurant & Bar, already inserted
2024-02-13 22:08:45: Abandoned: 9fG8-RRh1rzuCKN2TmF-QQ, 5ive Spice, already inserted
2024-02-13 22:08:45: Abandoned: tnxb_qM5e7J5wIfYwJB3Ig, The Elgin, already inserted
2024-02-13 22:08:45: Abandoned: NXg-oNpx0GYNiErdHb8L5A, Awesum Dimsum, already inserted
2024-02-13 22:08:45: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 22:08:45: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:08:45: Abandoned: U6QXIbz1dly_3nzgfnHB4w, Bella Union, already inserted
2024-02-13 22:08:45: Abandoned: qY1o1MhoRyN84RRhUJtvpQ, Her Name Is Han, already inserted
2024-02-13 22:08:45: Abandoned: csVEpHy5KJoFvM1qp5XwLQ, Le Parisien, already inserted
2024-02-13 22:08:45: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 22:08:45: Abandoned: 8XHbZIKDQbXhyKIGiukVeQ, Boucherie Union Square, already inserted
2024-02-13 22:08:45: Abandoned: LkV96_buOU_n0br4SBO57w, Ci Siamo, already inserted
2024-02-13 22:08:45: Abandoned: w-3_uv4V6hTN4iSDEW1wKA, Ostrica Wine & Oyster Bar, already inserted
2024-02-13 22:08:45: Abandoned: cuUmPDEY-1KXzShGdpsqag, Turkish Kitchen, already inserted
2024-02-13 22:08:45: Abandoned: zjQSHwU-raZZfuJ6KaVuZA, Chito Gvrito, already inserted
2024-02-13 22:08:45: Abandoned: 0roFOyJMaFvSD8Ceh89YRw, Home Base Bistro, already inserted
2024-02-13 22:08:45: Abandoned: jjDsVuD7KbxnYV4jFnyftA, LOVE Korean BBQ, already inserted
2024-02-13 22:08:45: Abandoned: B3_K2kUVbYOU0VaLcj_LTw, Thai Villa, already inserted
2024-02-13 22:08:45: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 22:08:45: Abandoned: WRPJeH3goSpj5ke3Pkrnfw, Burp Bowl Cafe, already inserted
2024-02-13 22:08:45: Abandoned: h0pRCiJDrCN7tm3VX5tILQ, CHILI, already inserted
2024-02-13 22:08:45: Abandoned: lXGCo-K7eftxRT_6E59-Iw, Union Square Cafe, already inserted
2024-02-13 22:08:45: Abandoned: DOdbSGm9ULZlVz-1-Jjhmg, Chote Nawab, already inserted
2024-02-13 22:08:45: Abandoned: l_RAv09V67j-Hm9dyZxWhw, Tomi Jazz, already inserted
2024-02-13 22:08:45: Abandoned: 0QgWO521AjSa_gvXmmQ48A, Sundays Well, already inserted
2024-02-13 22:08:46: Abandoned: OgM6WwztLVavBQBmb_g5aw, Tara Rose, already inserted
2024-02-13 22:08:46: Abandoned: 1LIptXhtDh58vAA-QPFL4w, Cask, already inserted
2024-02-13 22:08:46: Abandoned: OqNmzS2N2I750zYgUC6IgA, Riverpark, already inserted
2024-02-13 22:08:46: Abandoned: vpkUUhs6dCnGeD-Vz0D29Q, Sam Sunny, already inserted
2024-02-13 22:08:46: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-13 22:08:46: Abandoned: kIm0oeOaVfC9-2flLPVklA, Patrizia's Pizza and Pasta, already inserted
2024-02-13 22:08:46: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:08:46: Abandoned: h5WkewI6U7NjLB_n6WgdvQ, HandCraft Kitchen & Cocktails, already inserted
2024-02-13 22:08:46: Abandoned: Ur9wsKwGEDG2nT8t3jv8Ag, The Gem Saloon, already inserted
2024-02-13 22:08:46: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:08:46: Abandoned: hKkPlYmHoS9Nb_UbGGqx8A, Street Taco, already inserted
2024-02-13 22:08:46: Abandoned: xxE4sKeYJAuHdNm7WZlVOg, Banc Cafe, already inserted
2024-02-13 22:08:47: Abandoned: 1jAB_uaI8-P_wSqOo2S3KQ, Mazu Szechuan, already inserted
2024-02-13 22:08:47: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:08:47: Abandoned: 77llOAEwInvK-oC2AHZ4nQ, Coppola's East, already inserted
2024-02-13 22:08:47: Abandoned: nRO136GRieGtxz18uD61DA, Eleven Madison Park, already inserted
2024-02-13 22:08:47: Abandoned: JwCnSW-RQ7_DxvbzWNO1hA, Coletta, already inserted
2024-02-13 22:08:47: Abandoned: DW5SL9RM-kJnmRyYo4oEqg, Little Ruby's Murray Hill, already inserted
2024-02-13 22:08:47: Abandoned: stGcUKRbVS0H-Uv8DTVW4Q, The Factory 380, already inserted
2024-02-13 22:08:47: Abandoned: zRXMvxUX_rOliKZPpkWi_g, Valerie, already inserted
2024-02-13 22:08:47: Abandoned: WG639VkTjmK5dzydd1BBJA, Rubirosa, already inserted
2024-02-13 22:08:47: Abandoned: zV1_EFMN4VY7Rxpv7P-ajg, Sunflower - Gramercy, already inserted
2024-02-13 22:08:47: Abandoned: veq1Bl1DW3UWMekZJUsG1Q, Gramercy Tavern, already inserted
2024-02-13 22:08:47: Abandoned: CuwHhq1MKX5hm8YyxtqukQ, Shukette, already inserted
2024-02-13 22:08:47: Abandoned: HuUiXwo2rVKHZDwMeqNfQQ, Malii Gramercy, already inserted
2024-02-13 22:08:47: Abandoned: PGpCaNkB1meojnbgRmb2gQ, Buena Vista Restaurant & Bar, already inserted
2024-02-13 22:08:47: Abandoned: 9fG8-RRh1rzuCKN2TmF-QQ, 5ive Spice, already inserted
2024-02-13 22:08:47: Abandoned: tnxb_qM5e7J5wIfYwJB3Ig, The Elgin, already inserted
2024-02-13 22:08:47: Abandoned: NXg-oNpx0GYNiErdHb8L5A, Awesum Dimsum, already inserted
2024-02-13 22:08:47: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 22:08:47: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:08:47: Abandoned: U6QXIbz1dly_3nzgfnHB4w, Bella Union, already inserted
2024-02-13 22:08:47: Abandoned: qY1o1MhoRyN84RRhUJtvpQ, Her Name Is Han, already inserted
2024-02-13 22:08:47: Abandoned: csVEpHy5KJoFvM1qp5XwLQ, Le Parisien, already inserted
2024-02-13 22:08:47: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 22:08:47: Abandoned: 8XHbZIKDQbXhyKIGiukVeQ, Boucherie Union Square, already inserted
2024-02-13 22:08:47: Abandoned: LkV96_buOU_n0br4SBO57w, Ci Siamo, already inserted
2024-02-13 22:08:47: Abandoned: w-3_uv4V6hTN4iSDEW1wKA, Ostrica Wine & Oyster Bar, already inserted
2024-02-13 22:08:47: Abandoned: cuUmPDEY-1KXzShGdpsqag, Turkish Kitchen, already inserted
2024-02-13 22:08:47: Abandoned: zjQSHwU-raZZfuJ6KaVuZA, Chito Gvrito, already inserted
2024-02-13 22:08:47: Abandoned: 0roFOyJMaFvSD8Ceh89YRw, Home Base Bistro, already inserted
2024-02-13 22:08:48: Abandoned: jjDsVuD7KbxnYV4jFnyftA, LOVE Korean BBQ, already inserted
2024-02-13 22:08:48: Abandoned: B3_K2kUVbYOU0VaLcj_LTw, Thai Villa, already inserted
2024-02-13 22:08:48: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 22:08:48: Abandoned: WRPJeH3goSpj5ke3Pkrnfw, Burp Bowl Cafe, already inserted
2024-02-13 22:08:48: Abandoned: h0pRCiJDrCN7tm3VX5tILQ, CHILI, already inserted
2024-02-13 22:08:48: Abandoned: lXGCo-K7eftxRT_6E59-Iw, Union Square Cafe, already inserted
2024-02-13 22:08:48: Abandoned: DOdbSGm9ULZlVz-1-Jjhmg, Chote Nawab, already inserted
2024-02-13 22:08:48: Abandoned: l_RAv09V67j-Hm9dyZxWhw, Tomi Jazz, already inserted
2024-02-13 22:08:48: Abandoned: 0QgWO521AjSa_gvXmmQ48A, Sundays Well, already inserted
2024-02-13 22:08:49: Abandoned: OgM6WwztLVavBQBmb_g5aw, Tara Rose, already inserted
2024-02-13 22:08:49: Abandoned: 1LIptXhtDh58vAA-QPFL4w, Cask, already inserted
2024-02-13 22:08:49: Abandoned: OqNmzS2N2I750zYgUC6IgA, Riverpark, already inserted
2024-02-13 22:08:49: Abandoned: vpkUUhs6dCnGeD-Vz0D29Q, Sam Sunny, already inserted
2024-02-13 22:08:49: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-13 22:08:49: Abandoned: kIm0oeOaVfC9-2flLPVklA, Patrizia's Pizza and Pasta, already inserted
2024-02-13 22:08:49: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:08:49: Abandoned: h5WkewI6U7NjLB_n6WgdvQ, HandCraft Kitchen & Cocktails, already inserted
2024-02-13 22:08:49: Abandoned: Ur9wsKwGEDG2nT8t3jv8Ag, The Gem Saloon, already inserted
2024-02-13 22:08:49: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:08:49: Abandoned: hKkPlYmHoS9Nb_UbGGqx8A, Street Taco, already inserted
2024-02-13 22:08:49: Abandoned: xxE4sKeYJAuHdNm7WZlVOg, Banc Cafe, already inserted
2024-02-13 22:08:49: Abandoned: 1jAB_uaI8-P_wSqOo2S3KQ, Mazu Szechuan, already inserted
2024-02-13 22:08:49: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:08:49: Abandoned: 77llOAEwInvK-oC2AHZ4nQ, Coppola's East, already inserted
2024-02-13 22:08:49: Abandoned: nRO136GRieGtxz18uD61DA, Eleven Madison Park, already inserted
2024-02-13 22:08:49: Abandoned: JwCnSW-RQ7_DxvbzWNO1hA, Coletta, already inserted
2024-02-13 22:08:49: Abandoned: DW5SL9RM-kJnmRyYo4oEqg, Little Ruby's Murray Hill, already inserted
2024-02-13 22:08:49: Abandoned: stGcUKRbVS0H-Uv8DTVW4Q, The Factory 380, already inserted
2024-02-13 22:08:49: Abandoned: zRXMvxUX_rOliKZPpkWi_g, Valerie, already inserted
2024-02-13 22:08:49: Abandoned: WG639VkTjmK5dzydd1BBJA, Rubirosa, already inserted
2024-02-13 22:08:49: Abandoned: zV1_EFMN4VY7Rxpv7P-ajg, Sunflower - Gramercy, already inserted
2024-02-13 22:08:49: Abandoned: veq1Bl1DW3UWMekZJUsG1Q, Gramercy Tavern, already inserted
2024-02-13 22:08:49: Abandoned: CuwHhq1MKX5hm8YyxtqukQ, Shukette, already inserted
2024-02-13 22:08:49: Abandoned: HuUiXwo2rVKHZDwMeqNfQQ, Malii Gramercy, already inserted
2024-02-13 22:08:49: Abandoned: PGpCaNkB1meojnbgRmb2gQ, Buena Vista Restaurant & Bar, already inserted
2024-02-13 22:08:50: Abandoned: 9fG8-RRh1rzuCKN2TmF-QQ, 5ive Spice, already inserted
2024-02-13 22:08:50: Abandoned: tnxb_qM5e7J5wIfYwJB3Ig, The Elgin, already inserted
2024-02-13 22:08:50: Abandoned: NXg-oNpx0GYNiErdHb8L5A, Awesum Dimsum, already inserted
2024-02-13 22:08:50: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 22:08:50: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:08:50: Abandoned: U6QXIbz1dly_3nzgfnHB4w, Bella Union, already inserted
2024-02-13 22:08:50: Abandoned: qY1o1MhoRyN84RRhUJtvpQ, Her Name Is Han, already inserted
2024-02-13 22:08:50: Abandoned: csVEpHy5KJoFvM1qp5XwLQ, Le Parisien, already inserted
2024-02-13 22:08:50: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 22:08:50: Abandoned: 8XHbZIKDQbXhyKIGiukVeQ, Boucherie Union Square, already inserted
2024-02-13 22:08:50: Abandoned: LkV96_buOU_n0br4SBO57w, Ci Siamo, already inserted
2024-02-13 22:08:50: Abandoned: w-3_uv4V6hTN4iSDEW1wKA, Ostrica Wine & Oyster Bar, already inserted
2024-02-13 22:08:50: Abandoned: cuUmPDEY-1KXzShGdpsqag, Turkish Kitchen, already inserted
2024-02-13 22:08:50: Abandoned: zjQSHwU-raZZfuJ6KaVuZA, Chito Gvrito, already inserted
2024-02-13 22:08:50: Abandoned: 0roFOyJMaFvSD8Ceh89YRw, Home Base Bistro, already inserted
2024-02-13 22:08:50: Abandoned: jjDsVuD7KbxnYV4jFnyftA, LOVE Korean BBQ, already inserted
2024-02-13 22:08:50: Abandoned: B3_K2kUVbYOU0VaLcj_LTw, Thai Villa, already inserted
2024-02-13 22:08:50: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 22:08:50: Abandoned: WRPJeH3goSpj5ke3Pkrnfw, Burp Bowl Cafe, already inserted
2024-02-13 22:08:50: Abandoned: h0pRCiJDrCN7tm3VX5tILQ, CHILI, already inserted
2024-02-13 22:08:50: Abandoned: lXGCo-K7eftxRT_6E59-Iw, Union Square Cafe, already inserted
2024-02-13 22:08:50: Abandoned: DOdbSGm9ULZlVz-1-Jjhmg, Chote Nawab, already inserted
2024-02-13 22:08:51: Abandoned: l_RAv09V67j-Hm9dyZxWhw, Tomi Jazz, already inserted
2024-02-13 22:08:51: Abandoned: 0QgWO521AjSa_gvXmmQ48A, Sundays Well, already inserted
2024-02-13 22:08:52: Abandoned: OgM6WwztLVavBQBmb_g5aw, Tara Rose, already inserted
2024-02-13 22:08:52: Abandoned: 1LIptXhtDh58vAA-QPFL4w, Cask, already inserted
2024-02-13 22:08:52: Abandoned: OqNmzS2N2I750zYgUC6IgA, Riverpark, already inserted
2024-02-13 22:08:52: Abandoned: vpkUUhs6dCnGeD-Vz0D29Q, Sam Sunny, already inserted
2024-02-13 22:08:52: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-13 22:08:52: Abandoned: kIm0oeOaVfC9-2flLPVklA, Patrizia's Pizza and Pasta, already inserted
2024-02-13 22:08:52: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:08:52: Abandoned: h5WkewI6U7NjLB_n6WgdvQ, HandCraft Kitchen & Cocktails, already inserted
2024-02-13 22:08:52: Abandoned: Ur9wsKwGEDG2nT8t3jv8Ag, The Gem Saloon, already inserted
2024-02-13 22:08:52: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
2024-02-13 22:08:52: Abandoned: hKkPlYmHoS9Nb_UbGGqx8A, Street Taco, already inserted
2024-02-13 22:08:52: Abandoned: xxE4sKeYJAuHdNm7WZlVOg, Banc Cafe, already inserted
2024-02-13 22:08:52: Abandoned: 1jAB_uaI8-P_wSqOo2S3KQ, Mazu Szechuan, already inserted
2024-02-13 22:08:52: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-13 22:08:52: Abandoned: 77llOAEwInvK-oC2AHZ4nQ, Coppola's East, already inserted
2024-02-13 22:08:53: Abandoned: nRO136GRieGtxz18uD61DA, Eleven Madison Park, already inserted
2024-02-13 22:08:53: Abandoned: JwCnSW-RQ7_DxvbzWNO1hA, Coletta, already inserted
2024-02-13 22:08:53: Abandoned: DW5SL9RM-kJnmRyYo4oEqg, Little Ruby's Murray Hill, already inserted
2024-02-13 22:08:53: Abandoned: stGcUKRbVS0H-Uv8DTVW4Q, The Factory 380, already inserted
2024-02-13 22:08:53: Abandoned: zRXMvxUX_rOliKZPpkWi_g, Valerie, already inserted
2024-02-13 22:08:53: Abandoned: WG639VkTjmK5dzydd1BBJA, Rubirosa, already inserted
2024-02-13 22:08:53: Abandoned: zV1_EFMN4VY7Rxpv7P-ajg, Sunflower - Gramercy, already inserted
2024-02-13 22:08:53: Abandoned: veq1Bl1DW3UWMekZJUsG1Q, Gramercy Tavern, already inserted
2024-02-13 22:08:53: Abandoned: CuwHhq1MKX5hm8YyxtqukQ, Shukette, already inserted
2024-02-13 22:08:53: Abandoned: HuUiXwo2rVKHZDwMeqNfQQ, Malii Gramercy, already inserted
2024-02-13 22:08:53: Abandoned: PGpCaNkB1meojnbgRmb2gQ, Buena Vista Restaurant & Bar, already inserted
2024-02-13 22:08:53: Abandoned: 9fG8-RRh1rzuCKN2TmF-QQ, 5ive Spice, already inserted
2024-02-13 22:08:53: Abandoned: tnxb_qM5e7J5wIfYwJB3Ig, The Elgin, already inserted
2024-02-13 22:08:53: Abandoned: NXg-oNpx0GYNiErdHb8L5A, Awesum Dimsum, already inserted
2024-02-13 22:08:53: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 22:08:53: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-13 22:08:53: Abandoned: U6QXIbz1dly_3nzgfnHB4w, Bella Union, already inserted
2024-02-13 22:08:53: Abandoned: qY1o1MhoRyN84RRhUJtvpQ, Her Name Is Han, already inserted
2024-02-13 22:08:53: Abandoned: csVEpHy5KJoFvM1qp5XwLQ, Le Parisien, already inserted
2024-02-13 22:08:53: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 22:08:53: Abandoned: 8XHbZIKDQbXhyKIGiukVeQ, Boucherie Union Square, already inserted
2024-02-13 22:08:53: Abandoned: LkV96_buOU_n0br4SBO57w, Ci Siamo, already inserted
2024-02-13 22:08:53: Abandoned: w-3_uv4V6hTN4iSDEW1wKA, Ostrica Wine & Oyster Bar, already inserted
2024-02-13 22:08:53: Abandoned: cuUmPDEY-1KXzShGdpsqag, Turkish Kitchen, already inserted
2024-02-13 22:08:53: Abandoned: zjQSHwU-raZZfuJ6KaVuZA, Chito Gvrito, already inserted
2024-02-13 22:08:53: Abandoned: 0roFOyJMaFvSD8Ceh89YRw, Home Base Bistro, already inserted
2024-02-13 22:08:53: Abandoned: jjDsVuD7KbxnYV4jFnyftA, LOVE Korean BBQ, already inserted
2024-02-13 22:08:53: Abandoned: B3_K2kUVbYOU0VaLcj_LTw, Thai Villa, already inserted
2024-02-13 22:08:53: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 22:08:53: Abandoned: WRPJeH3goSpj5ke3Pkrnfw, Burp Bowl Cafe, already inserted
2024-02-13 22:08:53: Abandoned: h0pRCiJDrCN7tm3VX5tILQ, CHILI, already inserted
2024-02-13 22:08:54: Abandoned: lXGCo-K7eftxRT_6E59-Iw, Union Square Cafe, already inserted
2024-02-13 22:08:54: Abandoned: DOdbSGm9ULZlVz-1-Jjhmg, Chote Nawab, already inserted
2024-02-13 22:08:54: Abandoned: l_RAv09V67j-Hm9dyZxWhw, Tomi Jazz, already inserted
2024-02-13 22:08:54: Abandoned: 0QgWO521AjSa_gvXmmQ48A, Sundays Well, already inserted
2024-02-13 22:08:55: Abandoned: OgM6WwztLVavBQBmb_g5aw, Tara Rose, already inserted
2024-02-13 22:08:55: Abandoned: 1LIptXhtDh58vAA-QPFL4w, Cask, already inserted
2024-02-13 22:08:55: Abandoned: OqNmzS2N2I750zYgUC6IgA, Riverpark, already inserted
2024-02-13 22:08:55: Abandoned: vpkUUhs6dCnGeD-Vz0D29Q, Sam Sunny, already inserted
2024-02-13 22:08:55: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-13 22:08:55: Abandoned: kIm0oeOaVfC9-2flLPVklA, Patrizia's Pizza and Pasta, already inserted
2024-02-13 22:08:55: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-13 22:08:55: Abandoned: h5WkewI6U7NjLB_n6WgdvQ, HandCraft Kitchen & Cocktails, already inserted
2024-02-13 22:08:55: Abandoned: Ur9wsKwGEDG2nT8t3jv8Ag, The Gem Saloon, already inserted
2024-02-13 22:08:55: Abandoned: VvsZAnEwU4c8Xkyrzx05Nw, Anytime Kitchen , already inserted
